country,hour,model,model_label,MAE,RMSE,mean_error_bias,max_absolute_error
LT,10,LEAR_ensemble,Short-window ensemble,48.22840259398856,60.83759519598317,8.97459078412997,145.57519364635056
LT,11,LEAR_ensemble,Short-window ensemble,46.83836431774368,62.70487388947062,12.00700842499855,176.23922858100198
LT,12,LEAR_ensemble,Short-window ensemble,39.63330887334604,47.81081865896276,7.148598972194447,100.61606840940676
LT,13,LEAR_ensemble,Short-window ensemble,46.26818947241865,55.25237661678853,6.8596573270096215,116.6779932896046
LT,14,LEAR_ensemble,Short-window ensemble,49.200439211615794,68.70118195201435,13.319691417655546,222.09822893339373
LT,15,LEAR_ensemble,Short-window ensemble,44.08587782051703,61.41989982850705,18.834877913536957,183.00375413377986
LT,16,LEAR_ensemble,Short-window ensemble,37.3824747719094,52.00604774907651,18.3097629228862,127.91072582724551
LT,17,LEAR_ensemble,Short-window ensemble,55.39424780394765,78.34042215410659,16.711810062431926,227.62746666323835
LT,18,LEAR_ensemble,Short-window ensemble,71.5590566215956,109.55769994241813,35.681423083717036,348.5307205247173
LT,19,LEAR_ensemble,Short-window ensemble,88.32263450752218,141.70798204108496,15.685280595753362,537.1663580431224
LT,20,LEAR_ensemble,Short-window ensemble,103.42723768455826,169.82199131817436,10.752293445532995,618.4963967048312
LT,21,LEAR_ensemble,Short-window ensemble,68.73530245770691,103.24487255937713,12.338511277423674,348.4684950363965
LT,22,LEAR_ensemble,Short-window ensemble,48.56190760651607,64.3313354879499,2.1036798737390603,178.98339026224573
LT,23,LEAR_ensemble,Short-window ensemble,56.977705016081885,74.78102038074552,14.479141159986993,156.99103403619569
